Rank	NCT Number	Title	Recruitment	Study Results	Conditions	Interventions	Sponsor/Collaborators	Gender	Age Groups	Phases	Enrollment	Funded Bys	Study Types	Study Designs	Other IDs	First Received	Start Date	Completion Date	Last Updated	Last Verified	Results First Received	Acronym	Primary Completion Date	Outcome Measures	URL
25	NCT02036723	Safety and Efficacy Study of BCD-021 Compared to Lucentis® in Patients With Neovascular Wet Age-related Macular Degeneration	Not yet recruiting	No Results Available	Wet Age-related Macular Degeneration	Drug: Bevacizumab|Drug: Ranibizumab	Biocad	Both	Adult|Senior	Phase 3	108	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator)	GALATIR/BCD-021-3|GALATIR	January 13, 2014	December 2015	February 2017	February 5, 2015	February 2015	No Study Results Posted	GALATIR	December 2016	• Proportion of patients losing fewer than 15 letters on EDTRS chart at month 12|• Frequency of ocular and systemic adverse events (AE) and serious adverse events (SAE) that are related, in Investigator's opinion, to AMD therapy|• Frequency of AE and SAE with toxicity level of 3-4 that are related, in Investigator's opinion, to AMD therapy|• Number of cases of early withdrawal from the study caused by AE or SAE|• Number of patients who have binding and neutralizing antibodies to BCD-021/Lucentis in serum at screening and month 12|• The mean titer of binding and neutralizing antibodies to BCD-021/Lucentis in serum at screening and month 12|• Mean change in VA score, measured on the EDTRS scale at month 12|• Average number of injections and time before re-injection|• Lesion size at month 6 and month 12 (by angiography)|• Lesion leakage at month 6 and month 12|• Change in fluid and foveal thickness on OCT during the study|• Retinal sensitivity measured by microperimetry at screening, at month 6 and month 12|• Timing of visual improvement after initiation of therapy	https://ClinicalTrials.gov/show/NCT02036723
26	NCT02261194	Effect of a Self-care Intervention on Depression in People With Age-related Macular Degeneration	Recruiting	No Results Available	Depression|Age-related Macular Degeneration	Behavioral: Self-Care Tools	Maisonneuve-Rosemont Hospital|Fonds de la Recherche en Santé du Québec|Fondation Antoine Turmel	Both	Adult|Senior		68	Other	Interventional	Allocation: Randomized|Endpoint Classification: Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Single Blind (Outcomes Assessor)	Réseau Vision Freeman	October 2, 2014	October 2014	null	February 20, 2015	February 2015	No Study Results Posted	null	August 2016	Change in depressive symptoms|Change in general health status|Change in severity of anxiety symptoms|Change in self-efficacy|Change in life space|Change in social and leisure-time activities|Change in medication adherence	https://ClinicalTrials.gov/show/NCT02261194
27	NCT02314299	A Study of MTP-131 Topical Ophthalmic Solution in Subjects With Diabetic Macular Edema and Non-Exudative Intermediate Age-related Macular Degeneration	Recruiting	No Results Available	Diabetic Macular Edema|Age-related Macular Degeneration	Drug: MTP-131	Stealth BioTherapeutics Inc.	Both	Adult|Senior	Phase 1|Phase 2	21	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Primary Purpose: Treatment|Masking: Open Label	SPIOC-101	December 2, 2014	November 2014	July 2015	December 10, 2014	December 2014	No Study Results Posted	SPIOC-101	May 2015	Incidence and severity of systemic and ocular adverse events|Change from Baseline in vital sign measurements|Change from Baseline in best corrected visual acuity (BCVA) as measured with the early treatment diabetic retinopathy study (ETDRS) scale|Change from Baseline in slit lamp examinations|Change from Baseline in intraocular pressure|Change from Baseline in dilated fundoscopic examinations|Change from Baseline in central subfield thickness|Change in central subfield thickness|Change from Baseline in widefield angiography|Change from Baseline in fundus autofluorescence pattern including the occurrence of and aggregate size of areas of macular atrophy	https://ClinicalTrials.gov/show/NCT02314299
28	NCT02022501	A Phase I/II Safety Study of DE-120 Injectable Solution for Age-related Macular Degeneration	Active, not recruiting	No Results Available	Age-Related Macular Degeneration	Drug: DE-120	Santen Inc.	Both	Adult|Senior	Phase 1|Phase 2	9	Industry	Interventional	Allocation: Non-Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	35-001	December 20, 2013	January 2014	June 2016	January 14, 2015	January 2014	No Study Results Posted	null	June 2016	Number of subjects with adverse events|Change from Baseline in central subfield thickness (CST)|Change from Baseline in macular volume|Drug concentration in plasma over time after a single injection of DE-120|Change from Baseline in ocular signs and symptoms	https://ClinicalTrials.gov/show/NCT02022501
29	NCT02401945	A Safety and Efficacy Study of DE-120 Injectable Solution for Age-related Macular Degeneration	Recruiting	No Results Available	Age-Related Macular Degeneration	Drug: DE-120|Drug: Aflibercept	Santen Inc.	Both	Adult|Senior	Phase 2	30	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Open Label	35-002	March 20, 2015	April 2015	September 2016	May 18, 2015	May 2015	No Study Results Posted	VAPOR1	May 2016	Mean change from baseline in BCVA at Month 8|Change from baseline in total lesion area at Month 8|Change from baseline in greatest linear dimension of the area of leakage at Month 8|Change in Central Subfield Thickness at Month 8	https://ClinicalTrials.gov/show/NCT02401945
30	NCT01835015	Pharmacokinetics of CLG561 in Patients With Advanced Age-Related Macular Degeneration	Completed	No Results Available	Age-related Macular Degeneration	Drug: CLG561	Alcon Research	Both	Adult|Senior	Phase 1	50	Industry	Interventional	Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Basic Science|Masking: Open Label	C-12-074	April 16, 2013	May 2013	November 2014	November 11, 2014	November 2014	No Study Results Posted	null	November 2014	Change from Baseline in Best Corrected Visual Acuity (BCVA)|Intra-Ocular Pressure (IOP)|Change from Normal to Abnormal in Fundus Examination at Any Post-Therapy Visit as Compared to Baseline Assessment|Change from Normal to Abnormal in Ocular Signs at Any Post-Therapy Visit as Compared to Baseline Assessment|Area under the serum concentration-time curve from time zero to infinity [AUC(0-∞)]|Area under the serum concentration-time curve from time zero to the time of the last quantifiable concentration [AUC(0-tlast)]|Area under the serum concentration-time curve from time zero to time "t" where t is a defined time point after administration [AUC(0-t)]|Time to reach the maximum serum concentration after drug administration (Tmax)|Dose normalized observed maximum serum concentration following drug administration (Cmax/D)|Dose-normalized area under the serum concentration-time curve from time zero to the time of the last quantifiable concentration (AUC/D)|Terminal elimination half-life (T½)|The apparent volume of distribution during the terminal elimination phase following extravascular administration (Vz/F)|Apparent systemic (or total body) clearance from serum following extravascular administration (CL/F)	https://ClinicalTrials.gov/show/NCT01835015
31	NCT02002377	Intravitreal Aflibercept in Wet Age Related Macular Degeneration Patients With an Incomplete Response to Monthly Ranibizumab Injections	Recruiting	No Results Available	Age Related Macular Degeneration	Drug: Aflibercept	St. Michael's Hospital, Toronto	Both	Adult|Senior	Phase 4	200	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	01	November 29, 2013	April 2014	December 2017	July 30, 2015	July 2015	No Study Results Posted	SHIFT-2	December 2015	'OCT defined success' defined by no presence of intra or sub retinal fluid on SDOCT|Change in central retinal thickness (CRT)|Change in Early Treatment Diabetic Retinopathy Study best-corrected visual acuity	https://ClinicalTrials.gov/show/NCT02002377
32	NCT02076919	First-in-Human Study of LHA510 in Elderly Subjects and Patients With Age-Related Macular Degeneration	Completed	Has Results	Age-Related Macular Degeneration	Drug: LHA510 Ophthalmic Suspension|Drug: LHA510 Vehicle	Alcon Research	Both	Adult|Senior	Phase 1	110	Industry	Interventional	Allocation: Randomized|Intervention Model: Parallel Assignment|Primary Purpose: Basic Science|Masking: Double Blind (Subject, Investigator)	C-13-007	February 28, 2014	February 2014	June 2014	August 5, 2015	August 2015	June 30, 2015	null	June 2014	Number of Subjects With a Serious Adverse Event That, in the Opinion of the Investigator, is Related to the Study Drug, Part 1|Number of Subjects With a Serious Adverse Event That, in the Opinion of the Investigator, is Related to the Study Drug, Part 2|Number of Subjects Experiencing a Non-serious Adverse Event, Part I|Number of Subjects Experiencing a Non-serious Adverse Event, Part 2|The Observed Maximum Plasma (or Serum or Blood) Concentration Following Drug Administration [Mass / Volume] (Cmax), Part 2|The Time to Reach the Maximum Concentration After Drug Administration [Time] (Tmax), Part 2|The Area Under the Plasma (or Serum or Blood) Concentration-time Curve From Time Zero to the Time of the Last Quantifiable Concentration [Mass x Time/Volume] (AUClast), Part 2|The Terminal Elimination Half-life [Time] (T1/2), Part 2|Change From Baseline in Diastolic Blood Pressure at Each Post Dose Timepoint, Part 1|Change From Baseline in Systolic Blood Pressure at Each Post Dose Timepoint, Part 1|Change From Baseline in Mean Arterial Blood Pressure at Each Post Dose Timepoint, Part 1|Change From Baseline in Diastolic Blood Pressure at Each Post Dose Timepoint, Part 2|Change From Baseline in Systolic Blood Pressure at Each Post Dose Timepoint, Part 2|Change From Mean Arterial Blood Pressure at Each Post Dose Timepoint, Part 2	https://ClinicalTrials.gov/show/NCT02076919
33	NCT01899963	Time to Treatment Utilizing a Tele-Retinal Referral System for Wet Age Related Macular Degeneration and Diabetic Macular Edema: A Pilot Study	Recruiting	No Results Available	Wet Age Related Macular Degeneration|Diabetic Macular Edema		McMaster University	Both	Adult|Senior		165	Other	Observational	Observational Model: Cohort|Time Perspective: Prospective	Tele-retinal Referral T.T.T.	July 9, 2013	November 2013	April 2015	November 15, 2013	November 2013	No Study Results Posted	null	December 2014	Time to Treatment|Maximum wait time|Minimum Wait Time|Mean wait time|Travel time|Travel Distance	https://ClinicalTrials.gov/show/NCT01899963
34	NCT01914380	Investigating the Effectiveness of Eylea in Patients With Wet Age-related Macular Degeneration	Active, not recruiting	No Results Available	Wet Age-related Macular Degeneration	Drug: Aflibercept (Eylea, VEGF Trap-Eye, BAY86-5321)	Bayer	Both	Child|Adult|Senior		988	Industry	Observational	Observational Model: Cohort|Time Perspective: Prospective	16623|EY1313DE	July 23, 2013	July 2013	June 2017	August 13, 2015	August 2015	No Study Results Posted	PERSEUS	March 2017	Mean change of visual acuity for the total patient population|Mean change of visual acuity for the subgroup of pretreated patients|Mean change of visual acuity for the subgroup of non-pretreated patients|Monitoring of disease activity|Monitoring of treatment patterns|Mean time from indication of Eylea-treatment by the treating physician to start of treatment	https://ClinicalTrials.gov/show/NCT01914380
35	NCT02005133	A Prospective, Observational, Multicentre, 2 Year Study Evaluating the Use of Eylea (Aflibercept) for the Treatment of Neovascular (Wet) Age-related Macular Degeneration in UK NHS Opthalmology Clinics	Recruiting	No Results Available	Wet Age-related Macular Degeneration		Novartis Pharmaceuticals|Novartis	Both	Adult|Senior		200	Industry	Observational	Time Perspective: Prospective	CRFB002AGB16	December 3, 2013	November 2013	April 2016	June 2, 2015	June 2015	No Study Results Posted	null	April 2016	Frequency of aflibercept administration|Frequency of clinic visits|Aflibercept Administration|Changes in visual acuity from baseline|Change in central retinal thickness from baseline	https://ClinicalTrials.gov/show/NCT02005133
36	NCT02395757	Microperimetry and Eye Progressing From Stage 3 to Stage 4 Age-related Macular Degeneration (AMD)	Not yet recruiting	No Results Available	Stage 3 Age Related Macular Degeneration (AREDS Classification)	Device: MAIA™ (Centrevue, Padova, Italy; distributed in France by EDC Lamy, Carvin, France)	Hospices Civils de Lyon|Novartis	Both	Adult|Senior		300	Other|Industry	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Diagnostic|Masking: Open Label	2014.862	February 20, 2015	March 2015	March 2018	March 23, 2015	March 2015	No Study Results Posted	PREVISION	March 2017	The sensitivity of the microperimetric parameter(s) and combination(s) of parameters according to patient status at final assessment.|The specificity of the microperimetric parameter or combination of parameters with the highest level of sensitivity|The positive predictive value of the microperimetric parameter or combination of parameters with the highest level of sensitivity|The negative predictive value of the microperimetric parameter or combination of parameters with the highest level of sensitivity|The sensitivity of the microperimetric parameters associated with the parameters from other ophthalmological examinations.|The specificity of the microperimetric parameters associated with the parameters from other ophthalmological examinations.|The sensitivity of the microperimetric parameters or combinations of parameters for the sub-group of eyes presenting reticular pseudodrusen at inclusion.|The specificity of the microperimetric parameters or combinations of parameters for the sub-group of eyes presenting reticular pseudodrusen at inclusion.	https://ClinicalTrials.gov/show/NCT02395757
37	NCT02142296	Eylea to Treat Retinal Pigment Epithelial Detachment (RPED) Secondary to Wet Age-Related Macular Degeneration (wAMD)	Not yet recruiting	No Results Available	Retinal Pigment Epithelial Detachment Secondary to Age-related Macular Degeneration	Drug: Eylea	Lawson Health Research Institute	Both	Adult|Senior	Phase 4	48	Other	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	Bayer-001-PED	May 16, 2014	May 2014	May 2017	May 19, 2014	May 2014	No Study Results Posted	null	May 2017	efficacy of Eylea in patients with RPED|safety and tolerability of repeated Eylea injection|effect of repeated Eylea injections of Central Subfield Thickness , Central Subfield Volume and PED height and volume|effect of repeated Eyle injections on vision related quality of life	https://ClinicalTrials.gov/show/NCT02142296
38	NCT02121522	A 4 Week Study With BI 144807 in Patients >= 50 Years With Wet Age Related Macular Degeneration	Completed	No Results Available	Wet Macular Degeneration	Drug: BI 144807	Boehringer Ingelheim	Both	Adult|Senior	Phase 2	14	Industry	Interventional	Endpoint Classification: Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	1313.20|2013-004567-30	April 22, 2014	June 2014	April 2015	May 10, 2015	May 2015	No Study Results Posted	null	March 2015	Change from baseline in 1mm central retinal thickness as measured by SD-OCT|Change in neovascular leakage by fluorescein angiography from baseline	https://ClinicalTrials.gov/show/NCT02121522
39	NCT02289924	Aflibercept (Eylea) in roUtine Clinical Practice in patientS With Wet Age-related Macular Degeneration in Italy	Recruiting	No Results Available	Wet Macular Degeneration	Drug: Aflibercept (Eylea, VEGF Trap-Eye, BAY86-5321)	Bayer	Both	Child|Adult|Senior		800	Industry	Observational	Observational Model: Cohort|Time Perspective: Prospective	17634|EY1415IT	November 10, 2014	January 2015	August 2018	October 9, 2015	October 2015	No Study Results Posted	PERSEUS-IT	December 2017	Mean change of visual acuity from baseline to 12 months|Mean change of visual acuity from baseline to 24 months.|Number of clinical visits (visits for injections)|Number of monitoring visits (visits only for diagnostic purposes, but without injections)|Number of combined visits (visits for monitoring and injection)|Number of post-injection monitoring visits (visits only for safety checks after injection)|Number of visits outside the study center after 12 and 24 months|Number of optical coherence tomography (OCT) assessments per patient|Number of visual acuity tests|Number of fundoscopy examinations|Mean time between the injections and visits|Mean time between the first symptoms and diagnosis|Mean time from indication of the Eylea treatment by the treating physician to treatment|Proportion of patients with no fluid|Mean change in retinal thickness from baseline	https://ClinicalTrials.gov/show/NCT02289924
40	NCT01896284	Study to Evaluate Efficacy of Aflibercept in Neovascular Age-related Macular Degeneration Patients Non Responders to Anti-Vascular Endothelial Growth Factor	Not yet recruiting	No Results Available	Wet Macular Degeneration	Drug: 0.5mg aflibercept	Barcelona Macula Foundation|TFS Trial Form Support|Bayer	Both	Adult|Senior	Phase 4	43	Other|Industry	Interventional	Endpoint Classification: Safety/Efficacy Study|Intervention Model: Single Group Assignment|Primary Purpose: Treatment|Masking: Open Label	BMF-AFLI-2013-01|2013-000848-26	July 8, 2013	July 2013	March 2015	July 10, 2013	July 2013	No Study Results Posted	MACBETH	March 2014	Percentage of patients with no fluid on Optical Coherence Tomography (OCT) after loading dose of aflibercept|Changes in best corrected visual acuity (BCVA)after loading dose|Changes in OCT central foveal thickness after loading dose|Anatomic and Visual Acuity outcomes maintained during (every 8 weeks) treatment.|Determine the time to resolution of any intra/sub retinal fluid on OCT|Describe safety of this cohort of patients	https://ClinicalTrials.gov/show/NCT01896284
41	NCT02511613	Effect of Squalamine Lactate Ophthalmic Solution, 0.2% in Subjects With Neovascular Age-Related Macular Degeneration	Recruiting	No Results Available	Age-Related Macular Degeneration	Drug: Squalamine Lactate Ophthalmic Solution, 0.2%|Drug: Placebo Ophthalmic Solution|Drug: ranibizumab	Ohr Pharmaceutical Inc.	Both	Adult|Senior	Phase 2	20	Industry	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator)	OHR-1501	July 27, 2015	July 2015	April 2016	July 28, 2015	July 2015	No Study Results Posted	null	April 2016	Effect of combination therapy of ranibizumab monthly intravitreal injections with Squalamine Lactate Ophthalmic Solution, 0.2% on anatomy and function as assessed by retinal imaging and ETDRS BCVA in subjects with Age-Related Macular Degeneration	https://ClinicalTrials.gov/show/NCT02511613
42	NCT02398500	Safety Tolerability and Efficacy of Intravitreal LMG324 in the Treatment of Neovascular Age-Related Macular Degeneration	Recruiting	No Results Available	Age-related Macular Degeneration (AMD)	Biological: LMG324|Biological: Ranibizumab 0.5 mg|Biological: Sham	Alcon Research|Novartis Institutes for BioMedical Research (NIBR)	Both	Adult|Senior	Phase 1|Phase 2	106	Industry|Other	Interventional	Allocation: Randomized|Endpoint Classification: Safety/Efficacy Study|Intervention Model: Parallel Assignment|Primary Purpose: Treatment|Masking: Double Blind (Subject, Investigator)	LMG324-2201|2014‐005214‐37	March 20, 2015	July 2015	February 2017	October 13, 2015	October 2015	No Study Results Posted	null	February 2017	Mean change from baseline in best corrected visual acuity (BCVA) at Day 85|Percentage of LMG324-treated subjects with no identified SoC treatment need up to and including Day 85|Best Corrected Visual Acuity (BCVA)|Central subfield thickness total (CSFTtot)|Central subfield thickness neuro-retina (CFSTnr)|Lesion thickness|Subretinal fluid with foveal involvement (SRFfi) thickness|Retinal pigment epithelial detachment with foveal involvement (PEDfi) thickness|Area of lesion (associated with CNV)|Area of CNV within a lesion|Area under the plasma concentration-time curve from time zero to infinity (AUCinf)|Area under the plasma concentration-time curve from time zero to the time of the last quantifiable concentration (AUClast)|Area under the plasma concentration-time curve from time zero to time 't' where t is a defined time point after administration (AUC0-t)|Maximum observed maximum plasma concentration (Cmax)|Time to reach the maximum observed plasma concentration (Tmax)|Observed maximum plasma concentration following drug administration, by dose (Cmax/D)|Area under the plasma concentration-time curve divided by dose (AUC/D)|Frequency of subjects with anti-LMG324 antibodies	https://ClinicalTrials.gov/show/NCT02398500
